Feature,Subgroup Range,AUC (Advanced Fibrosis >1),AUC (Significant Fibrosis >2),Spearman Corr (Advanced Fibrosis >1),Spearman Corr (Significant Fibrosis >2),Max AUC
SBP,"Others, NAFL, Probable NASH",0.6441441441441441,0.6289682539682541,0.17647753629972587,0.07718843343831873,0.6441441441441441
AST,"Others, NASH, Cirrhosis",0.643968253968254,0.612026862026862,-0.24344438753975467,-0.19318431833268004,0.643968253968254
SBP,"Others, Probable NASH",0.6436781609195402,0.6159420289855073,0.20123036462471675,0.0914615516036902,0.6436781609195402
Height,Probable NASH,0.5875,0.6434108527131783,-0.1252193228015116,-0.12285389232589819,0.6434108527131783
Weight,"Probable NASH, NASH",0.6366525423728814,0.643287037037037,-0.23547535980280948,-0.21563284179248163,0.643287037037037
LDL,"Others, Cirrhosis",0.6186079545454546,0.6428571428571429,-0.23308333493522887,-0.2854819976387194,0.6428571428571429
Spleen_Vl_Nor_BSA,"None, NAFL",0.6428571428571428,,-0.10722992977579188,,0.6428571428571428
Spleen_Vl_Nor_WH,"Probable NASH, NASH",0.6423022598870056,0.610648148148148,0.245179544733287,0.16649332938270706,0.6423022598870056
SMA (Area),"Others, None, NAFL",0.6419753086419753,0.6074766355140186,-0.1359371602091965,0.03566091408237197,0.6419753086419753
PT INR,NASH,0.6418764302059496,0.5962837837837838,0.2387705155649078,0.16333315839846552,0.6418764302059496
Height,"Probable NASH, NASH, Cirrhosis",0.6418079096045197,0.6239583333333334,-0.24398587285768403,-0.21072942876810918,0.6418079096045197
Alb,"Others, Probable NASH, NASH, Cirrhosis",0.6280864197530864,0.6417667238421956,-0.2223313972379269,-0.2334096397948558,0.6417667238421956
HbA1c,"NAFL, Probable NASH",0.6035313001605136,0.6416666666666667,0.13351865084429054,0.08964778196489068,0.6416666666666667
Liver/Spleen Volume,"Others, NAFL, Probable NASH",0.6415362731152204,0.5317460317460317,0.173207289545528,-0.018991743428008332,0.6415362731152204
Height,"Others, NAFL, Probable NASH, NASH",0.6413328096360305,0.6357361963190185,-0.2241235999465063,-0.16638848323586516,0.6413328096360305
PT INR,"Others, Probable NASH",0.5850574712643678,0.6413043478260869,0.11930630540626119,0.11163525521034459,0.6413043478260869
Sex,"None, NAFL",0.6412337662337662,,-0.12248613916916713,,0.6412337662337662
ALT,"Probable NASH, NASH",0.590042372881356,0.6409722222222223,-0.15515514213807538,-0.21214511652582851,0.6409722222222223
VFA (Attenuation),"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.6409470504619758,0.6292805354155048,0.2376221158654954,0.1945123198323252,0.6409470504619758
TFI,"Others, NAFL, Probable NASH",0.5490753911806543,0.6408730158730158,0.06005679888764538,-0.08427586146178698,0.6408730158730158
SFA (Attenuation),NASH,0.6407322654462242,0.5394144144144144,0.23630262615693284,0.06670842923244179,0.6407322654462242
TFI,"Probable NASH, NASH",0.5911016949152543,0.6402777777777777,-0.15696357950667006,-0.21107731716719766,0.6402777777777777
Liver/Spleen Volume,"Others, Probable NASH, NASH, Cirrhosis",0.609104938271605,0.6401372212692968,-0.18897529644308586,-0.23022946461790658,0.6401372212692968
PT INR,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.6023583484026522,0.6396694214876032,0.1689497027451053,0.2029408420661938,0.6396694214876032
LSM_minus_Liver/Spleen HU,NASH,0.6098398169336384,0.6396396396396397,0.1844313179761427,0.23633843499493656,0.6396396396396397
Spleen_Vl_Nor_WH,NASH,0.6395881006864989,0.5202702702702702,0.23438146659468137,0.03430719217668434,0.6395881006864989
PLT,"Others, NASH",0.6395348837209303,0.5701587301587301,-0.24165383608068502,-0.10962066014905605,0.6395348837209303
LDL,"Others, Probable NASH",0.5580459770114943,0.6394927536231885,0.09383271954184863,0.12700731656836975,0.6394927536231885
Waist,"None, NAFL, Probable NASH",0.6393805309734513,0.5295698924731183,0.1512189979736864,0.015556869798725819,0.6393805309734513
TFI,"Others, Probable NASH, NASH, Cirrhosis",0.5921296296296297,0.6392795883361921,-0.15957319940102158,-0.22882047156638938,0.6392795883361921
Sex,NAFL,0.6391509433962264,,-0.142202118525867,,0.6391509433962264
당뇨병/당뇨병 전단계 유무,"Others, None",0.6391304347826087,0.5700000000000001,0.2399248147566579,-0.05628234059946368,0.6391304347826087
TG,NASH,0.5989702517162472,0.6390765765765766,-0.16623965263708085,-0.2354695242279487,0.6390765765765766
FIB-4_plus_Liver/Spleen HU,"Others, None, NAFL, Probable NASH, NASH",0.6282478347768155,0.6390374331550803,0.1960978687665748,0.16210201790845907,0.6390374331550803
FIB-4_minus_Liver/Spleen HU,"Others, NAFL",0.6281481481481481,0.6385542168674698,0.13731131775674296,0.05205960974081364,0.6385542168674698
Age,"None, NAFL",0.6379870129870129,,0.10362586208160361,,0.6379870129870129
Alb,"NAFL, Probable NASH, NASH, Cirrhosis",0.5876469258589512,0.6379426872127603,-0.149878339492456,-0.21569271310275442,0.6379426872127603
VFI,"None, NAFL, Probable NASH",0.6378002528445006,0.6263440860215053,0.1495042778893571,0.06647016451083364,0.6378002528445006
SMI,"Others, None, NAFL",0.6374859708193041,0.5233644859813084,-0.1316384384567282,-0.007752354162747631,0.6374859708193041
Spleen (Volume),"Others, NAFL, Probable NASH",0.6372688477951636,0.5079365079365079,-0.16798495920747186,-0.004747935857002083,0.6372688477951636
VFA (Volume),"Others, Probable NASH, NASH, Cirrhosis",0.5975308641975308,0.63704974271012,-0.16892841209622383,-0.22515708963244474,0.63704974271012
당뇨병/당뇨병 전단계 유무,"Others, NAFL, Probable NASH",0.62375533428165,0.6369047619047619,0.1997983176136008,0.10804966681235027,0.6369047619047619
SFA (Area),"NAFL, Probable NASH",0.528892455858748,0.6366666666666667,0.03430183449104837,-0.07961540283151328,0.6366666666666667
PT INR,"Others, NASH, Cirrhosis",0.6195238095238095,0.6359890109890111,0.20235116218687696,0.23478576448280114,0.6359890109890111
FIB-4_C,"Others, NAFL, Probable NASH, NASH",0.6352448284891333,0.6319018404907976,0.23250278792347967,0.17528362400894978,0.6352448284891333
Spleen_Vl_Nor_BSA,"Others, NAFL, Probable NASH",0.6348980559506876,0.5317460317460317,-0.16508366457521848,0.018991743428008332,0.6348980559506876
SMA (Area),"NAFL, Probable NASH, NASH, Cirrhosis",0.6348327305605787,0.6327385779940524,-0.23002820733694412,-0.2070701663991036,0.6348327305605787
T.chol,"Others, Probable NASH, NASH, Cirrhosis",0.6347222222222222,0.6098627787307033,-0.2333648595481358,-0.18050680359247526,0.6347222222222222
Height,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.6346820373719109,0.6160913952357803,-0.22220505197520002,-0.1686080258574221,0.6346820373719109
ALT,"Others, NAFL, Probable NASH, NASH",0.5609452736318408,0.6346406660823839,-0.09661236465519363,-0.16498783472103584,0.6346406660823839
Liver/Spleen Volume,"None, NAFL, Probable NASH",0.606826801517067,0.6344086021505376,0.11590010533624472,-0.07071294096897195,0.6344086021505376
FIB-4_plus_Liver/Spleen HU,"Others, NAFL, Probable NASH, NASH",0.625032731081435,0.6343120070113935,0.19818772515528577,0.16457007415854025,0.6343120070113935
FIB-4,"Others, NAFL",0.634074074074074,0.6265060240963856,0.14366097406919348,0.047532687154655924,0.634074074074074
DBP,"Others, NAFL, Probable NASH",0.5130393551446183,0.6339285714285714,-0.015966193145325408,-0.08016697185950043,0.6339285714285714
Waist,"Probable NASH, NASH, Cirrhosis",0.6205649717514125,0.6337962962962963,-0.2073364720718806,-0.227344202268871,0.6337962962962963
T.bil,"NAFL, Probable NASH, NASH, Cirrhosis",0.5558318264014467,0.633617193836172,0.09559333974258592,0.20919088296616625,0.633617193836172
당뇨병/당뇨병 전단계 유무,"Others, Cirrhosis",0.6335227272727273,0.6016483516483516,0.28324447769120226,0.2192734033679767,0.6335227272727273
Spleen (Volume),"NAFL, Probable NASH",0.5449438202247191,0.6333333333333334,-0.05335840920829747,0.07767356373806174,0.6333333333333334
PT INR,"NAFL, Probable NASH",0.5774478330658107,0.6333333333333333,0.09207522409664229,0.07778105980359691,0.6333333333333333
CAP,"Probable NASH, NASH",0.63329802259887,0.6247685185185186,-0.22994407100110245,-0.18796793852390598,0.63329802259887
SFA (Volume),"NAFL, Probable NASH, NASH, Cirrhosis",0.5816003616636527,0.6332792646661259,-0.1392123769465831,-0.20791362939869262,0.6332792646661259
PT INR,"Others, Cirrhosis",0.5987215909090909,0.6332417582417583,0.16821606854266938,0.23087401110173017,0.6332417582417583
Weight,"NAFL, Probable NASH, NASH",0.6080013736263736,0.6331440929981076,-0.1741198492532509,-0.1710694225353223,0.6331440929981076
Waist,"None, NAFL",0.6331168831168831,,0.0999187982001697,,0.6331168831168831
T.chol,"NAFL, Probable NASH, NASH, Cirrhosis",0.6327983725135624,0.6136793728034604,-0.22658134375064679,-0.17735672911775582,0.6327983725135624
SFA (Attenuation),"Others, NASH",0.6325581395348837,0.5441269841269842,0.22955294993534303,0.06894146675098138,0.6325581395348837
ALT,"Others, NAFL",0.5614814814814815,0.6325301204819277,0.0658856894690502,-0.049802199502736996,0.6325301204819277
Spleen_Vl_Nor_BSA,NAFL,0.6320754716981132,,-0.11688874980441573,,0.6320754716981132
SFA (Attenuation),"Others, Probable NASH, NASH",0.6319590030281853,0.5673854447439353,0.22352051440799434,0.09490650175856322,0.6319590030281853
HbA1c,Probable NASH,0.6319444444444445,0.6124031007751938,0.20160021389145755,0.10280678462041676,0.6319444444444445
SMA (Area),"None, NAFL, Probable NASH, NASH, Cirrhosis",0.6299329858525688,0.6319300667126754,-0.21699983835031214,-0.19820316802420593,0.6319300667126754
PT INR,Probable NASH,0.6111111111111112,0.6317829457364341,0.15926986317651512,0.11307821186406129,0.6317829457364341
SFI,"None, NAFL, Probable NASH",0.6118836915297092,0.6317204301075269,0.12138650085512022,-0.0692986821495925,0.6317204301075269
SMA (Attenuation),"NAFL, Probable NASH, NASH, Cirrhosis",0.6316681735985533,0.5929981075966477,-0.22462938939441732,-0.14507563592931086,0.6316681735985533
Liver (PDFF),"Others, Cirrhosis",0.6306818181818181,0.5425824175824175,0.2224707102140986,0.07371694820769764,0.6306818181818181
DBP,"Others, Probable NASH",0.585632183908046,0.6304347826086957,-0.11995923565044304,-0.10291649880140717,0.6304347826086957
TG,"Probable NASH, NASH, Cirrhosis",0.583502824858757,0.6302083333333333,-0.14370564532199434,-0.22140971730442371,0.6302083333333333
Liver (HU),"Probable NASH, NASH",0.5667372881355932,0.6300925925925926,-0.11498494777814203,-0.19575157136627902,0.6300925925925926
Alb,"Others, None",0.6,0.63,-0.10329540807299771,-0.06261025205319018,0.63
이상지질혈증 유무,"Others, None",0.5804347826086957,0.63,0.10976764116371782,-0.0827170191868511,0.63
SFA (Area),"None, NAFL",0.6298701298701298,,0.09748175434162897,,0.6298701298701298
SBP,NAFL,0.6297169811320755,,0.11491136472938787,,0.6297169811320755
Liver/Spleen HU,"Others, Probable NASH, NASH, Cirrhosis",0.5925925925925926,0.6295025728987994,0.16037507477489604,0.21275795077909357,0.6295025728987994
TG,"Others, Cirrhosis",0.6292613636363636,0.584478021978022,-0.22043097287055008,-0.1464964095473038,0.6292613636363636
DBP,"Others, None, NAFL, Probable NASH",0.5015594541910331,0.6291666666666668,0.001777806638509417,-0.07121874137691625,0.6291666666666668
Height,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.6290867093105899,0.6093139988845511,-0.2177137027869567,-0.1645368280993715,0.6290867093105899
SFA (Attenuation),"Probable NASH, NASH",0.6288841807909604,0.5694444444444444,0.22206087798424257,0.10449372136989983,0.6288841807909604
Weight,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.6056403574087863,0.6288819875776397,-0.17644940632105421,-0.1936463799861039,0.6288819875776397
BMI_C,"NAFL, Probable NASH",0.617174959871589,0.6283333333333334,0.14892943055436997,0.08003626186126528,0.6283333333333334
eGFR,"Others, None, NAFL, Probable NASH",0.5976608187134502,0.6283333333333333,-0.11126103714781624,-0.07071216894582559,0.6283333333333333
SMA (Attenuation),"None, NAFL, Probable NASH, NASH, Cirrhosis",0.6279784065524945,0.594317920404877,-0.21373544961478724,-0.14169707822011035,0.6279784065524945
VFA (Area),Probable NASH,0.5777777777777777,0.627906976744186,0.11115838237941056,0.10942700838132009,0.627906976744186
SFI,"Others, Probable NASH, NASH, Cirrhosis",0.6027777777777777,0.6276157804459691,-0.1780163330001346,-0.2096581660657558,0.6276157804459691
SFA (Attenuation),"Others, Probable NASH",0.6275862068965518,0.5797101449275363,0.17859605741487672,0.06284585726751393,0.6275862068965518
Liver/Spleen HU,"Probable NASH, NASH",0.6221751412429378,0.6268518518518518,0.21050154460972034,0.19087519770235034,0.6268518518518518
T.bil,NASH,0.5108695652173914,0.6266891891891891,0.018360328392798577,0.2157041969858212,0.6266891891891891
SFA (Volume),"Others, NASH, Cirrhosis",0.6266666666666667,0.6257631257631258,-0.21415431110654123,-0.21683754031036087,0.6266666666666667
SMA (Area),"Others, NAFL",0.6251851851851852,0.6265060240963856,-0.1341364896005177,0.047532687154655924,0.6265060240963856
Liver (PDFF),"Others, NAFL",0.5111111111111111,0.6265060240963856,-0.011905605585844765,0.047532687154655924,0.6265060240963856
AST,"Others, Cirrhosis",0.6264204545454546,0.6126373626373627,-0.21525315533926342,-0.19502667296869886,0.6264204545454546
ALT,"Probable NASH, NASH, Cirrhosis",0.5995480225988701,0.6263888888888889,-0.17120884069408,-0.21477695486712295,0.6263888888888889
BMI,"Others, Cirrhosis",0.6079545454545454,0.6263736263736264,0.18378715746813137,0.21878121799871514,0.6263736263736264
CAP,"NAFL, Probable NASH, NASH, Cirrhosis",0.5827870705244123,0.6261827520951608,-0.14161038989530436,-0.19736366680305975,0.6261827520951608
Spleen_Vl_Nor_WH,"Others, Probable NASH, NASH, Cirrhosis",0.5983024691358025,0.6255574614065181,0.17026487105268132,0.2062765827421146,0.6255574614065181
Liver/Spleen Volume,"Probable NASH, NASH",0.6253531073446328,0.6037037037037036,-0.2159770183134414,-0.15604395724571704,0.6253531073446328
FIB-4_plus_Liver/Spleen HU,"Others, NAFL",0.6251851851851852,0.5662650602409638,0.1341364896005177,0.02489807422386739,0.6251851851851852
TG,"NAFL, Probable NASH",0.60553772070626,0.625,-0.12563549103359217,-0.07301569950555167,0.625
SFA (Volume),"Others, Probable NASH, NASH",0.5900302818541812,0.6246630727762803,-0.15249899173643391,-0.17557702825334193,0.6246630727762803
T.bil,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5485387192851825,0.6246261789740051,0.08133672606237521,0.1878600666777516,0.6246261789740051
Spleen_Vl_Nor_BSA,"Probable NASH, NASH, Cirrhosis",0.6244067796610169,0.5974537037037038,0.21394325749872592,0.1655915383307867,0.6244067796610169
SMA (Attenuation),"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.6239339019189766,0.569771332961517,-0.20893965057878292,-0.10497620433414416,0.6239339019189766
Liver/Spleen Volume,"Others, NASH, Cirrhosis",0.6187301587301587,0.6239316239316239,-0.200736121187585,-0.21367971205341388,0.6239316239316239
Liver/Spleen HU,"None, NAFL, Probable NASH",0.5107458912768646,0.6236559139784946,0.011658590477610415,0.06505590569145418,0.6236559139784946
ALT,"Others, None, NAFL, Probable NASH, NASH",0.5457472795913836,0.6235676088617266,-0.06995601763759399,-0.14407820712437996,0.6235676088617266
ALT,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5764481165600568,0.6234802007808142,-0.12889360288048857,-0.18579969848826552,0.6234802007808142
HDL,"Others, Probable NASH",0.5034482758620689,0.6231884057971014,0.004864702138074444,-0.09788564378941472,0.6231884057971014
eGFR,"Others, NAFL, Probable NASH",0.5889046941678521,0.623015873015873,-0.10879854870950251,-0.07359300578353228,0.623015873015873
SMA (Attenuation),"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.6229656419529838,0.5730675741370928,-0.2027827147404941,-0.10607323201196774,0.6229656419529838
SFA (Volume),NAFL,0.6226415094339622,,0.10853955338981461,,0.6226415094339622
BMI_C,"Others, Cirrhosis",0.5703124999999999,0.6222527472527473,0.13037878038095913,0.2305219909362737,0.6222527472527473
HDL,"Others, NAFL",0.6222222222222222,0.5783132530120482,0.13254798788947741,0.029781419064251635,0.6222222222222222
BMI,"None, NAFL, Probable NASH",0.6219974715549937,0.596774193548387,0.13236064894388289,0.05091383950082278,0.6219974715549937
PT INR,"Others, None, NAFL, Probable NASH",0.5276803118908382,0.6216666666666667,0.03156705297618738,0.06710681238253827,0.6216666666666667
PLT,"NAFL, Probable NASH, NASH",0.6059409340659341,0.6215193295485266,-0.17078406597727316,-0.15612066713143546,0.6215193295485266
ALT,"Others, None, NAFL",0.5942760942760942,0.6214953271028036,0.0902760337905016,-0.040316562867628046,0.6214953271028036
Liver (PDFF),"Probable NASH, NASH",0.6214689265536724,0.5754629629629631,-0.20928477267556012,-0.11354984388862446,0.6214689265536724
eGFR,"Others, NASH",0.6214470284237725,0.6196825396825396,-0.21031352147786295,-0.18698677578485545,0.6214470284237725
LDL,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5990320178704394,0.6210605014952841,-0.17971434683870247,-0.1976225083157283,0.6210605014952841
Spleen (Volume),"None, NAFL, Probable NASH",0.5543615676359039,0.6209677419354839,-0.05897875182791152,0.06364164687207476,0.6209677419354839
CAP,"Others, Cirrhosis",0.5802556818181819,0.6208791208791209,0.1370734875099911,0.20994634907955445,0.6208791208791209
SFA (Area),"Probable NASH, NASH",0.6128177966101696,0.6208333333333333,-0.19437979253969676,-0.18181952047973046,0.6208333333333333
SMI,"Others, NAFL",0.6207407407407408,0.5180722891566265,-0.1293742473661798,-0.006790383879236561,0.6207407407407408
SMA (Attenuation),"NAFL, Probable NASH, NASH",0.6205357142857142,0.5555555555555556,-0.19430379262274694,-0.07137144822329852,0.6205357142857142
SFA (Area),"Probable NASH, NASH, Cirrhosis",0.620225988700565,0.6194444444444445,-0.20675377821767438,-0.20295805301758998,0.620225988700565
Liver (PDFF),Probable NASH,0.5388888888888889,0.6201550387596899,-0.05557919118970528,-0.10279506847942191,0.6201550387596899
TG,Probable NASH,0.5555555555555556,0.6201550387596899,-0.07961270891959875,-0.10307195162488801,0.6201550387596899
VFA (Attenuation),"NAFL, Probable NASH",0.5762439807383628,0.6200000000000001,0.09051872990693322,-0.06990620736425555,0.6200000000000001
